APMC,Commodity,arrivals_in_qtl,min_price,max_price,modal_price,date
Partur,Pigeon Pea (Tur),393,5750,6449,6063,2015-05
Partur,Pigeon Pea (Tur),415,8351,8690,8514,2016-05
Partur,Soybean,30,3607,3790,3787,2015-05
Partur,Soybean,20,3800,3856,3850,2016-05
Ambad(Vadi Godri),Cotton,660,3940,4030,3969,2014-11
Ambad(Vadi Godri),Bajri,1679,1226,1619,1418,2014-11
Ambad(Vadi Godri),Wheat(Husked),185,1477,1741,1553,2014-11
Ambad(Vadi Godri),Sorgum(Jawar),469,1292,2431,1528,2014-11
Ambad(Vadi Godri),Maize,647,896,1174,962,2014-11
Ambad(Vadi Godri),Soybean,555,2978,3270,3110,2014-11
Ashti (Jalna),Bajri,500,1347,1530,1481,2015-11
Ashti (Jalna),Wheat(Husked),13,1914,1672,1831,2015-11
Ashti (Jalna),Sorgum(Jawar),49,1626,1633,1640,2015-11
Ashti (Jalna),Maize,7,1200,1200,1200,2015-11
Ashti (Jalna),Gram,2,3950,3950,3950,2015-11
Ashti (Jalna),Green Gram,3,7300,7600,7600,2015-11
Ashti (Jalna),Pigeon Pea (Tur),3,7050,7050,7050,2015-11
Ashti (Jalna),Soybean,529,3131,3551,3463,2015-11
Bhokardan,Cotton,29540,3803,4037,3954,2014-11
Bhokardan,Cotton,3919,4147,4181,4163,2015-11
Bhokardan,Bajri,87,1283,1318,1299,2015-11
Bhokardan,Wheat(Husked),3544,1460,1477,1469,2014-11
Bhokardan,Wheat(Husked),687,1525,1586,1556,2015-11
Bhokardan,Sorgum(Jawar),240,1219,1236,1227,2014-11
Bhokardan,Sorgum(Jawar),104,1250,1297,1274,2015-11
Bhokardan,Maize,2431,966,984,976,2014-11
Bhokardan,Maize,6390,1291,1342,1317,2015-11
Bhokardan,Soybean,4454,3162,3238,3201,2014-11
Bhokardan,Soybean,1353,3519,3581,3552,2015-11
Bhokardan-Pimpalgaon Renu,Bajri,33,1275,1293,1280,2015-11
Bhokardan-Pimpalgaon Renu,Wheat(Husked),1004,1476,1491,1484,2014-11
Bhokardan-Pimpalgaon Renu,Wheat(Husked),527,1506,1581,1544,2015-11
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),11,1210,1230,1220,2014-11
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),57,1225,1281,1256,2015-11
Bhokardan-Pimpalgaon Renu,Maize,50,938,958,950,2014-11
Bhokardan-Pimpalgaon Renu,Maize,563,1225,1273,1243,2015-11
Bhokardan-Pimpalgaon Renu,Soybean,513,3181,3263,3245,2014-11
Bhokardan-Pimpalgaon Renu,Soybean,425,3513,3588,3550,2015-11
Ghansawangi,Cotton,1817,3975,4020,4000,2014-11
Ghansawangi,Cotton,1399,4138,4263,4194,2015-11
Ghansawangi,Bajri,102,1425,1600,1475,2014-11
Ghansawangi,Bajri,198,1567,1667,1617,2015-11
Ghansawangi,Wheat(Husked),34,1500,1850,1800,2014-11
Ghansawangi,Wheat(Husked),168,1750,1950,1825,2015-11
Ghansawangi,Sorgum(Jawar),45,1633,1733,1683,2015-11
Ghansawangi,Soybean,1766,3100,3288,3238,2014-11
Ghansawangi,Soybean,2302,3456,3619,3556,2015-11
Jafrabad,Cotton,4010,3860,4000,3943,2014-11
Jafrabad,Cotton,5940,4002,4198,4109,2015-11
Jafrabad,Wheat(Husked),255,1250,1467,1408,2014-11
Jafrabad,Wheat(Husked),147,1367,1567,1475,2015-11
Jafrabad,Sorgum(Jawar),48,850,1100,1000,2014-11
Jafrabad,Sorgum(Jawar),20,1000,1200,1100,2015-11
Jafrabad,Maize,627,1215,1375,1320,2014-11
Jafrabad,Maize,1955,1169,1387,1298,2015-11
Jafrabad,Soybean,2016,3024,3221,3128,2014-11
Jafrabad,Soybean,879,3333,3533,3442,2015-11
Jalna,Cotton,7242,3502,3502,3502,2014-11
Jalna,Cotton,1543,4100,4100,4100,2015-11
Jalna,Wheat(Husked),6617,1489,1694,1600,2014-11
Jalna,Wheat(Husked),2023,1678,1791,1724,2015-11
Jalna,Sorgum(Jawar),9255,1187,3179,2064,2014-11
Jalna,Sorgum(Jawar),5511,1305,2362,1766,2015-11
Jalna,Cowpea,1,4000,4000,4000,2014-11
Jalna,Gram,2413,2084,2809,2536,2014-11
Jalna,Gram,403,3877,4436,4224,2015-11
Jalna,Green Gram,2852,6864,8071,7628,2014-11
Jalna,Green Gram,450,7005,7976,7514,2015-11
Jalna,Pigeon Pea (Tur),442,4626,4978,4679,2014-11
Jalna,Pigeon Pea (Tur),120,9675,10827,10143,2015-11
Jalna,Black Gram,2068,4973,5321,5205,2014-11
Jalna,Black Gram,65,8675,9453,9269,2015-11
Jalna,Safflower,15,2270,2270,2270,2015-11
Jalna,Soybean,44458,3100,3713,3569,2015-11
Jalna,Sunflower,9,2400,2400,2400,2014-11
Jalna,Sunflower,9,2963,2963,2963,2015-11
Jalna,Sesamum,2,11384,11384,11384,2014-11
Jalna,Sesamum,3,7500,7500,7500,2015-11
Jalna,Jaggery,2841,2312,2551,2435,2014-11
Jalna,Jaggery,1468,2350,2457,2395,2015-11
Jalna,Banana,105,410,850,650,2014-11
Jalna,Banana,110,207,650,400,2015-11
Jalna,Mosambi,8143,750,1548,1278,2014-11
Jalna,Mosambi,3208,1337,2263,1637,2015-11
Jalna-Badnapur,Cotton,318,4050,4050,4050,2014-11
Jalna-Badnapur,Cotton,4622,4016,4153,4070,2015-11
Jalna-Badnapur,Bajri,29,1258,1381,1329,2015-11
Jalna-Badnapur,Wheat(Husked),375,1550,1675,1600,2014-11
Jalna-Badnapur,Sorgum(Jawar),370,1250,3051,2100,2014-11
Jalna-Badnapur,Maize,1714,850,1175,1000,2014-11
Jalna-Badnapur,Maize,141,1228,1330,1309,2015-11
Jalna-Badnapur,Gram,68,2400,2961,2775,2014-11
Jalna-Badnapur,Green Gram,100,7450,8225,7850,2014-11
Jalna-Badnapur,Pigeon Pea (Tur),2,4300,5100,4300,2014-11
Jalna-Badnapur,Black Gram,14,4500,4800,4750,2014-11
Jalna-Badnapur,Soybean,4491,3150,3350,3330,2014-11
Mantha,Cotton,10118,3887,3970,3917,2014-11
Mantha,Cotton,9744,4026,4166,4100,2015-11
Mantha,Bajri,7,1525,1525,1525,2014-11
Mantha,Bajri,14,1450,1575,1500,2015-11
Mantha,Wheat(Husked),105,1456,1572,1511,2014-11
Mantha,Wheat(Husked),37,1300,1863,1650,2015-11
Mantha,Sorgum(Jawar),39,1400,2156,1656,2014-11
Mantha,Sorgum(Jawar),93,1200,1483,1367,2015-11
Mantha,Gram,9,2500,2550,2500,2014-11
Mantha,Green Gram,54,6668,7197,6779,2014-11
Mantha,Green Gram,18,6750,7250,6850,2015-11
Mantha,Pigeon Pea (Tur),3,6500,7100,6500,2015-11
Mantha,Black Gram,19,4450,4582,4483,2014-11
Mantha,Safflower,5,2200,2305,2200,2014-11
Mantha,Soybean,912,3014,3284,3221,2014-11
Mantha,Soybean,760,3170,3628,3560,2015-11
Partur,Cotton,37313,3475,3585,3567,2014-11
Partur,Cotton,12583,4052,4135,4112,2015-11
Partur,Bajri,318,1315,1461,1420,2014-11
Partur,Bajri,140,1392,1601,1511,2015-11
Partur,Wheat(Husked),206,2345,1555,1484,2014-11
Partur,Wheat(Husked),71,1578,1801,1674,2015-11
Partur,Sorgum(Jawar),257,1155,1787,1390,2014-11
Partur,Sorgum(Jawar),85,1540,1822,1728,2015-11
Partur,Gram,18,2043,2613,2438,2014-11
Partur,Gram,6,3951,4491,4250,2015-11
Partur,Green Gram,104,6863,7423,7326,2014-11
Partur,Green Gram,23,6825,7325,7171,2015-11
Partur,Black Gram,12,4400,4512,4442,2014-11
Partur,Black Gram,3,7600,7600,7600,2015-11
Partur,Soybean,3282,3181,3336,3273,2014-11
Partur,Soybean,1548,3278,3689,3506,2015-11
Ambad(Vadi Godri),Bajri,4951,1273,1674,1387,2016-10
Ambad(Vadi Godri),Wheat(Husked),334,1693,2467,1999,2016-10
Ambad(Vadi Godri),Sorgum(Jawar),1662,1653,2451,1829,2016-10
Ambad(Vadi Godri),Maize,262,839,1172,901,2016-10
Ambad(Vadi Godri),Gram,30,6301,9000,8400,2016-10
Ambad(Vadi Godri),Green Gram,551,4628,4986,4795,2016-10
Ambad(Vadi Godri),Soybean,3663,1897,2584,2170,2016-10
Ashti (Jalna),Bajri,129,1376,1497,1457,2015-10
Ashti (Jalna),Wheat(Husked),6,1405,1481,1405,2015-10
Ashti (Jalna),Sorgum(Jawar),21,1351,1479,1479,2015-10
Ashti (Jalna),Gram,1,4370,4370,4370,2015-10
Ashti (Jalna),Green Gram,7,8026,8026,8026,2015-10
Ashti (Jalna),Soybean,1080,2956,3491,3581,2015-10
Ashti (Jalna),Sesamum,1,7200,7200,7200,2015-10
Ashti (Jalna),Jaggery,3,2511,2511,2511,2015-10
Bhokardan,Bajri,182,1200,1232,1215,2015-10
Bhokardan,Bajri,158,1412,1475,1443,2016-10
Bhokardan,Wheat(Husked),1969,1425,1441,1433,2014-10
Bhokardan,Wheat(Husked),1761,1489,1544,1513,2015-10
Bhokardan,Wheat(Husked),238,1588,1641,1614,2016-10
Bhokardan,Sorgum(Jawar),226,1226,1241,1233,2014-10
Bhokardan,Sorgum(Jawar),493,1183,1238,1209,2015-10
Bhokardan,Sorgum(Jawar),232,1603,1653,1631,2016-10
Bhokardan,Maize,19,1155,1175,1165,2014-10
Bhokardan,Maize,969,1061,1091,1073,2015-10
Bhokardan,Maize,687,1084,1153,1128,2016-10
Bhokardan,Gram,12,7000,7550,7450,2016-10
Bhokardan,Green Gram,4,7800,8000,7900,2015-10
Bhokardan,Green Gram,237,4822,4880,4849,2016-10
Bhokardan,Black Gram,138,5722,5912,5853,2016-10
Bhokardan,Soybean,1054,2853,2888,2868,2014-10
Bhokardan,Soybean,4189,3417,3506,3458,2015-10
Bhokardan,Soybean,4719,2487,2559,2526,2016-10
Bhokardan-Pimpalgaon Renu,Bajri,29,1250,1270,1260,2015-10
Bhokardan-Pimpalgaon Renu,Bajri,36,1444,1506,1481,2016-10
Bhokardan-Pimpalgaon Renu,Wheat(Husked),884,1438,1460,1449,2014-10
Bhokardan-Pimpalgaon Renu,Wheat(Husked),724,1493,1545,1518,2015-10
Bhokardan-Pimpalgaon Renu,Wheat(Husked),207,1569,1644,1613,2016-10
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),48,1245,1269,1256,2014-10
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),68,1225,1260,1241,2015-10
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),89,1606,1656,1635,2016-10
Bhokardan-Pimpalgaon Renu,Maize,109,1050,1083,1065,2015-10
Bhokardan-Pimpalgaon Renu,Maize,31,1300,1383,1350,2016-10
Bhokardan-Pimpalgaon Renu,Gram,12,3050,3100,3070,2014-10
Bhokardan-Pimpalgaon Renu,Gram,3,7000,7050,7025,2016-10
Bhokardan-Pimpalgaon Renu,Green Gram,5,7000,8000,7500,2015-10
Bhokardan-Pimpalgaon Renu,Green Gram,70,5092,5158,5125,2016-10
Bhokardan-Pimpalgaon Renu,Black Gram,59,5525,5606,5569,2016-10
Bhokardan-Pimpalgaon Renu,Soybean,262,2853,2897,2873,2014-10
Bhokardan-Pimpalgaon Renu,Soybean,669,3450,3525,3488,2015-10
Bhokardan-Pimpalgaon Renu,Soybean,664,2400,2488,2450,2016-10
Ghansawangi,Cotton,149,3725,3925,3850,2014-10
Ghansawangi,Cotton,2123,4080,4270,4165,2015-10
Ghansawangi,Cotton,360,4500,4850,4650,2016-10
Ghansawangi,Bajri,198,1150,1450,1350,2014-10
Ghansawangi,Bajri,95,1233,1450,1317,2016-10
Ghansawangi,Wheat(Husked),15,1800,1850,1800,2014-10
Ghansawangi,Wheat(Husked),58,1550,1667,1617,2015-10
Ghansawangi,Sorgum(Jawar),82,1500,1600,1550,2015-10
Ghansawangi,Sorgum(Jawar),40,1600,1800,1700,2016-10
Ghansawangi,Green Gram,186,5250,6250,5750,2014-10
Ghansawangi,Green Gram,54,7300,7950,7625,2015-10
Ghansawangi,Black Gram,10,2500,3000,2800,2016-10
Ghansawangi,Soybean,1854,2838,3088,2950,2014-10
Ghansawangi,Soybean,8238,3300,3967,3378,2015-10
Ghansawangi,Soybean,7718,2188,2513,2388,2016-10
Jafrabad,Cotton,3583,4140,4335,4259,2015-10
Jafrabad,Wheat(Husked),365,1379,1579,1450,2015-10
Jafrabad,Sorgum(Jawar),12,950,1150,1050,2015-10
Jafrabad,Sorgum(Jawar),10,900,1100,1000,2016-10
Jafrabad,Maize,447,1140,1290,1206,2015-10
Jafrabad,Maize,471,975,1163,1063,2016-10
Jafrabad,Green Gram,21,6000,8000,7300,2015-10
Jafrabad,Green Gram,24,4925,5075,5000,2016-10
Jafrabad,Soybean,3872,3314,3571,3435,2015-10
Jafrabad,Soybean,933,2267,2492,2388,2016-10
Jalna,Wheat(Husked),7143,1408,1575,1517,2014-10
Jalna,Wheat(Husked),3515,1648,1760,1713,2015-10
Jalna,Wheat(Husked),1816,1843,1922,1888,2016-10
Jalna,Sorgum(Jawar),9740,1145,2675,1860,2014-10
Jalna,Sorgum(Jawar),9647,1210,1884,1537,2015-10
Jalna,Sorgum(Jawar),12535,1551,2770,1878,2016-10
Jalna,Maize,5599,887,1104,1004,2014-10
Jalna,Maize,41678,843,1316,1002,2016-10
Jalna,Gram,7175,2195,2792,2564,2014-10
Jalna,Gram,277,4229,4691,4491,2015-10
Jalna,Gram,665,7290,9541,8572,2016-10
Jalna,Horse Gram,70,300,1000,700,2014-10
Jalna,Green Gram,7418,6190,7614,7099,2014-10
Jalna,Green Gram,2826,7764,9016,8576,2015-10
Jalna,Pigeon Pea (Tur),274,4216,4878,4585,2014-10
Jalna,Pigeon Pea (Tur),111,8587,10432,9707,2015-10
Jalna,Pigeon Pea (Tur),1111,6012,6554,6401,2016-10
Jalna,Black Gram,1217,4116,4786,4540,2014-10
Jalna,Black Gram,474,9300,11314,10321,2015-10
Jalna,Black Gram,5144,3879,7511,6592,2016-10
Jalna,Safflower,11,2200,2200,2200,2014-10
Jalna,Safflower,28,2100,2100,2100,2015-10
Jalna,Safflower,1,2600,2600,2600,2016-10
Jalna,Soybean,69756,2634,3113,2963,2014-10
Jalna,Sesamum,1,10001,10001,10001,2014-10
Jalna,Sesamum,2,6700,7400,7400,2015-10
Jalna,Jaggery,421,2578,2707,2621,2014-10
Jalna,Jaggery,572,2390,2483,2469,2015-10
Jalna,Jaggery,80,3600,4650,3630,2016-10
Jalna,Banana,206,477,1440,1128,2014-10
Jalna,Banana,230,293,757,458,2015-10
Jalna,Mosambi,11574,857,1696,1357,2014-10
Jalna,Mosambi,19183,1029,1718,1382,2015-10
Jalna,Mosambi,11103,2011,3201,2633,2016-10
Jalna,Mustard,3,3800,3800,3800,2015-10
Jalna,Mustard,6,4100,4100,4100,2016-10
Jalna-Badnapur,Cotton,554,4316,4355,4342,2015-10
Jalna-Badnapur,Bajri,14,1050,1350,1300,2014-10
Jalna-Badnapur,Bajri,157,1229,1317,1275,2015-10
Jalna-Badnapur,Bajri,976,1224,1387,1315,2016-10
Jalna-Badnapur,Wheat(Husked),123,1750,1845,1775,2016-10
Jalna-Badnapur,Sorgum(Jawar),11,1194,1272,1272,2015-10
Jalna-Badnapur,Sorgum(Jawar),838,1563,1900,1692,2016-10
Jalna-Badnapur,Maize,203,1103,1275,1195,2015-10
Jalna-Badnapur,Maize,2318,933,1060,979,2016-10
Jalna-Badnapur,Gram,54,7750,9200,8350,2016-10
Jalna-Badnapur,Green Gram,2,7650,7650,7650,2015-10
Jalna-Badnapur,Green Gram,1434,4536,5060,4870,2016-10
Jalna-Badnapur,Pigeon Pea (Tur),132,5290,6120,6040,2016-10
Jalna-Badnapur,Black Gram,1160,4283,7000,6067,2016-10
Jalna-Badnapur,Soybean,16944,1675,2925,2525,2016-10
Mantha,Wheat(Husked),77,1417,1575,1533,2014-10
Mantha,Wheat(Husked),40,1450,1550,1500,2015-10
Mantha,Wheat(Husked),7,2000,2126,2000,2016-10
Mantha,Sorgum(Jawar),95,1129,1571,1493,2014-10
Mantha,Sorgum(Jawar),153,1148,1358,1275,2015-10
Mantha,Sorgum(Jawar),175,1688,1828,1775,2016-10
Mantha,Gram,25,2050,2250,2144,2014-10
Mantha,Gram,12,4200,5000,4750,2015-10
Mantha,Gram,23,7750,8467,8000,2016-10
Mantha,Green Gram,172,6040,6795,6390,2014-10
Mantha,Green Gram,56,7121,7929,7371,2015-10
Mantha,Green Gram,179,4562,4759,4685,2016-10
Mantha,Pigeon Pea (Tur),5,4301,4301,4301,2014-10
Mantha,Pigeon Pea (Tur),1,7850,7850,7850,2015-10
Mantha,Pigeon Pea (Tur),2,6360,6360,6360,2016-10
Mantha,Black Gram,53,4348,4456,4373,2014-10
Mantha,Black Gram,12,6600,8225,7850,2015-10
Mantha,Black Gram,121,5542,6098,5746,2016-10
Mantha,Safflower,5,2240,2240,2240,2014-10
Mantha,Soybean,1158,2791,2975,2913,2014-10
Mantha,Soybean,1470,3123,3564,3473,2015-10
Mantha,Soybean,2617,2390,2631,2556,2016-10
Mantha,Sesamum,3,5000,5000,5000,2016-10
Partur,Cotton,3041,4304,4373,4358,2015-10
Partur,Bajri,30,1086,1261,1168,2015-10
Partur,Bajri,8,1275,1301,1301,2016-10
Partur,Wheat(Husked),144,1487,1812,1675,2015-10
Partur,Wheat(Husked),73,1736,2077,1941,2016-10
Partur,Sorgum(Jawar),160,1215,1398,1292,2015-10
Partur,Sorgum(Jawar),319,1705,1869,1782,2016-10
Partur,Gram,3,5000,6501,6501,2016-10
Partur,Green Gram,188,8160,8619,8325,2015-10
Partur,Green Gram,632,4548,4858,4740,2016-10
Partur,Pigeon Pea (Tur),14,7800,9751,9000,2015-10
Partur,Pigeon Pea (Tur),36,5658,6317,6177,2016-10
Partur,Black Gram,15,7817,9590,8867,2015-10
Partur,Black Gram,257,5065,6627,6067,2016-10
Partur,Soybean,14233,3251,3726,3433,2015-10
Partur,Soybean,21081,2292,2777,2571,2016-10
Ambad(Vadi Godri),Bajri,1802,1307,1702,1480,2015-09
Ambad(Vadi Godri),Bajri,1348,1440,1768,1553,2016-09
Ambad(Vadi Godri),Wheat(Husked),287,1500,2623,1646,2015-09
Ambad(Vadi Godri),Wheat(Husked),288,1709,2409,1921,2016-09
Ambad(Vadi Godri),Sorgum(Jawar),2502,1313,1718,1448,2015-09
Ambad(Vadi Godri),Sorgum(Jawar),2089,1590,2139,1680,2016-09
Ambad(Vadi Godri),Green Gram,583,6601,7938,7300,2015-09
Ambad(Vadi Godri),Green Gram,2600,4543,5134,4751,2016-09
Ambad(Vadi Godri),Black Gram,15,5500,7451,6100,2016-09
Ashti (Jalna),Bajri,15,1376,1378,1376,2016-09
Ashti (Jalna),Sorgum(Jawar),31,1478,1501,1483,2016-09
Ashti (Jalna),Green Gram,87,4495,4670,4562,2016-09
Bhokardan,Bajri,77,1413,1473,1444,2016-09
Bhokardan,Wheat(Husked),2883,1423,1446,1434,2014-09
Bhokardan,Wheat(Husked),1113,1439,1508,1473,2015-09
Bhokardan,Wheat(Husked),143,1529,1621,1588,2016-09
Bhokardan,Sorgum(Jawar),281,1219,1237,1226,2014-09
Bhokardan,Sorgum(Jawar),195,1179,1224,1198,2015-09
Bhokardan,Sorgum(Jawar),113,1608,1650,1633,2016-09
Bhokardan,Maize,111,1315,1333,1324,2014-09
Bhokardan,Maize,37,1313,1380,1345,2015-09
Bhokardan,Maize,68,1576,1616,1594,2016-09
Bhokardan,Green Gram,87,6625,7025,6788,2015-09
Bhokardan,Green Gram,491,4604,4836,4781,2016-09
Bhokardan,Black Gram,53,6000,6517,6333,2016-09
Bhokardan,Soybean,110,3200,3293,3246,2015-09
Bhokardan,Soybean,90,3058,3175,3114,2016-09
Bhokardan-Pimpalgaon Renu,Bajri,16,1460,1515,1481,2016-09
Bhokardan-Pimpalgaon Renu,Wheat(Husked),1338,1431,1455,1445,2014-09
Bhokardan-Pimpalgaon Renu,Wheat(Husked),710,1453,1515,1490,2015-09
Bhokardan-Pimpalgaon Renu,Wheat(Husked),126,1546,1601,1569,2016-09
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),75,1230,1246,1238,2014-09
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),87,1187,1240,1214,2015-09
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),61,1560,1620,1596,2016-09
Bhokardan-Pimpalgaon Renu,Maize,61,1314,1337,1323,2014-09
Bhokardan-Pimpalgaon Renu,Maize,28,1335,1408,1383,2015-09
Bhokardan-Pimpalgaon Renu,Maize,37,1574,1623,1598,2016-09
Bhokardan-Pimpalgaon Renu,Gram,2,3900,4100,4000,2016-09
Bhokardan-Pimpalgaon Renu,Green Gram,61,6720,7240,6970,2015-09
Bhokardan-Pimpalgaon Renu,Green Gram,297,4650,4785,4714,2016-09
Bhokardan-Pimpalgaon Renu,Black Gram,52,5420,6119,5708,2016-09
Bhokardan-Pimpalgaon Renu,Soybean,65,3210,3310,3260,2015-09
Bhokardan-Pimpalgaon Renu,Soybean,44,3467,3550,3508,2016-09
Ghansawangi,Bajri,86,1300,1400,1355,2015-09
Ghansawangi,Bajri,64,1150,1375,1250,2016-09
Ghansawangi,Wheat(Husked),66,1300,1800,1500,2014-09
Ghansawangi,Wheat(Husked),40,1600,1750,1675,2015-09
Ghansawangi,Sorgum(Jawar),98,1100,1500,1275,2014-09
Ghansawangi,Sorgum(Jawar),38,1500,1700,1600,2015-09
Ghansawangi,Sorgum(Jawar),64,1600,1800,1667,2016-09
Ghansawangi,Green Gram,116,4800,6450,5600,2014-09
Ghansawangi,Green Gram,326,6967,7500,7258,2015-09
Ghansawangi,Green Gram,896,4600,4878,4739,2016-09
Ghansawangi,Soybean,119,3200,3400,3300,2015-09
Jafrabad,Wheat(Husked),352,1344,1567,1458,2015-09
Jafrabad,Wheat(Husked),69,1410,1550,1480,2016-09
Jafrabad,Sorgum(Jawar),39,900,1100,1000,2015-09
Jafrabad,Sorgum(Jawar),47,1240,1420,1323,2016-09
Jafrabad,Maize,140,1167,1363,1309,2015-09
Jafrabad,Maize,46,1000,1167,1083,2016-09
Jafrabad,Green Gram,127,6557,7386,6929,2015-09
Jafrabad,Green Gram,106,4500,4700,4591,2016-09
Jafrabad,Soybean,25,3000,3350,3150,2015-09
Jalna,Bajri,4515,1443,1731,1535,2016-09
Jalna,Wheat(Husked),12833,1564,1699,1641,2014-09
Jalna,Wheat(Husked),3993,1520,1693,1617,2015-09
Jalna,Wheat(Husked),1616,1846,1932,1894,2016-09
Jalna,Sorgum(Jawar),15229,1325,2123,1659,2015-09
Jalna,Sorgum(Jawar),14536,1552,2498,1833,2016-09
Jalna,Maize,1313,1125,1249,1211,2014-09
Jalna,Maize,2747,1351,1498,1418,2015-09
Jalna,Maize,266,1523,1638,1557,2016-09
Jalna,Cowpea,1,5100,5100,5100,2015-09
Jalna,Gram,1687,2252,2927,2691,2014-09
Jalna,Gram,339,3938,4644,4323,2015-09
Jalna,Gram,211,7217,8048,7783,2016-09
Jalna,Matki,1,6900,6900,6900,2015-09
Jalna,Rajgira,4,6233,6233,6233,2014-09
Jalna,Rajgira,5,5302,5302,5302,2016-09
Jalna,Pigeon Pea (Tur),441,3967,4719,4388,2014-09
Jalna,Pigeon Pea (Tur),197,7780,8577,8373,2015-09
Jalna,Pigeon Pea (Tur),1567,5694,6740,6267,2016-09
Jalna,Black Gram,331,3887,4519,4274,2014-09
Jalna,Black Gram,883,7644,8825,8346,2015-09
Jalna,Black Gram,8141,5591,7159,6623,2016-09
Jalna,Castor Seed,1,3200,3200,3200,2014-09
Jalna,Safflower,14,2192,2192,2192,2015-09
Jalna,Safflower,5,2650,2650,2650,2016-09
Jalna,Soybean,644,3041,3199,3153,2014-09
Jalna,Soybean,3226,3038,3324,3257,2015-09
Jalna,Soybean,468,3020,3148,3118,2016-09
Jalna,Jaggery,837,2262,2342,2307,2015-09
Jalna,Jaggery,103,3294,3416,3353,2016-09
Jalna,Pomegranate,437,1500,3833,2500,2014-09
Jalna,Banana,384,389,942,597,2014-09
Jalna,Banana,290,336,670,461,2015-09
Jalna,Mosambi,9517,840,1659,1384,2014-09
Jalna,Mosambi,25700,930,1630,1300,2015-09
Jalna,Mosambi,19017,2040,3080,2540,2016-09
Jalna,Mustard,2,2800,2800,2800,2014-09
Jalna-Badnapur,Bajri,26,1241,1302,1282,2015-09
Jalna-Badnapur,Bajri,28,1500,1500,1500,2016-09
Jalna-Badnapur,Sorgum(Jawar),5,1400,1500,1400,2015-09
Jalna-Badnapur,Sorgum(Jawar),42,1675,1688,1688,2016-09
Jalna-Badnapur,Green Gram,5,7350,7350,7350,2015-09
Jalna-Badnapur,Green Gram,16,4500,4775,4775,2016-09
Jalna-Badnapur,Black Gram,4,6900,6900,6900,2016-09
Mantha,Bajri,2,1700,1700,1700,2016-09
Mantha,Wheat(Husked),223,1425,1647,1539,2014-09
Mantha,Wheat(Husked),11,1900,2200,2000,2016-09
Mantha,Sorgum(Jawar),352,1133,1867,1547,2014-09
Mantha,Sorgum(Jawar),126,1557,1686,1636,2016-09
Mantha,Gram,147,2258,2502,2433,2014-09
Mantha,Green Gram,290,5044,6045,5450,2014-09
Mantha,Green Gram,590,4466,4851,4715,2016-09
Mantha,Pigeon Pea (Tur),21,3900,4100,3975,2014-09
Mantha,Black Gram,18,4502,4585,4502,2014-09
Mantha,Black Gram,143,6040,6605,6370,2016-09
Mantha,Soybean,28,2933,3067,3000,2014-09
Mantha,Soybean,15,2700,3100,2750,2016-09
Partur,Bajri,91,1865,1975,1905,2015-09
Partur,Bajri,11,1300,1375,1325,2016-09
Partur,Wheat(Husked),511,1378,1583,1487,2014-09
Partur,Wheat(Husked),157,1476,1813,1630,2015-09
Partur,Wheat(Husked),166,1720,2054,1881,2016-09
Partur,Sorgum(Jawar),983,1494,2814,1860,2014-09
Partur,Sorgum(Jawar),333,1266,1565,1378,2015-09
Partur,Sorgum(Jawar),676,1595,1681,1642,2016-09
Partur,Gram,34,2053,2438,2328,2014-09
Partur,Green Gram,537,4657,6133,5370,2014-09
Partur,Green Gram,539,7324,7804,7596,2015-09
Partur,Green Gram,2976,4696,4962,4829,2016-09
Partur,Pigeon Pea (Tur),49,4360,4604,4516,2014-09
Partur,Pigeon Pea (Tur),15,7440,8160,7924,2015-09
Partur,Pigeon Pea (Tur),90,6132,6641,6526,2016-09
Partur,Black Gram,19,7139,8669,7600,2015-09
Partur,Black Gram,233,5868,6579,6199,2016-09
Partur,Soybean,130,3201,3329,3273,2015-09
Gadhinglaj,Jaggery,628,2786,3543,3004,2016-04
Gadhinglaj,Chillies(Red),31,6133,35267,9850,2015-04
Gadhinglaj,Chillies(Red),16,5500,23000,14320,2016-04
Kolhapur,Ground Nut Pods (Dry),99,2800,3900,3180,2016-04
Kolhapur,Jaggery,4405,2563,3515,2875,2015-04
Kolhapur,Jaggery,5082,3150,4107,3588,2016-04
Kolhapur,Mango,12604,1750,7122,3752,2016-04
Kolhapur,Pineapple,259,575,2583,1333,2016-04
Kolhapur,Chikoo,413,428,2956,1517,2016-04
Kolhapur,Pomegranate,44,1125,5750,3625,2016-04
Kolhapur,Grapes,54,2025,3192,2525,2016-04
Kolhapur,Water Melon,4728,272,4242,917,2016-04
Kolhapur,Banana,390,542,600,571,2016-04
Kolhapur,Lemon,690,2500,13269,7308,2016-04
Kolhapur,Mosambi,645,2008,6323,3773,2016-04
Kolhapur,Papai,25,315,1400,753,2016-04
Kolhapur,Guava,46,367,833,533,2016-04
Kolhapur,Apple,662,7024,14226,9286,2016-04
Kolhapur,Orange,80,5717,8050,6592,2016-04
